KFA2 GeForce RTX 3080 SG LHR Graphics Card. 10gb GDDR6X. Opens in a new window or tab,"£1,036.00",https://www.ebay.co.uk/itm/175167465663?hash=item28c8cb68bf:g:EU0AAOSw98ViEg4Y&amdata=enc%3AAQAHAAAA4N60tPq0y5Zgl5OEIsoho0cVJ%2FVhlLfH8dwlJajrVW0DLS7gThUgaGvWkwB1uDv87mjasoatF4yyLtzYOP4edMba83F45AH%2BlnVIZeSTk%2Flc1lK%2FELzxriwUrD1x36Q6zs%2FYRFiWfJq2KKTZCNnddf0Yjhg92A74TMFvbuhFdMccGs8G852iJMCG0MscG2oRJNbgUQcV7zqrlr71aGh2IHSwek1z8t5%2BJuVpFFx6CNuEAFnLegSfZ8bTlchdvIjJ49SFpdrAJ5a4xRNqqr8C2B82Ec3wUG%2FagvfQ5i8%2Fv8HH%7Ctkp%3ABFBM4rK7_pdg
Shop on eBayOpens in a new window or tab,$20.00,https://ebay.com/itm/123456?hash=item28caef0a3a:g:E3kAAOSwlGJiMikD&amdata=enc%3AAQAHAAAAsJoWXGf0hxNZspTmhb8%2FTJCCurAWCHuXJ2Xi3S9cwXL6BX04zSEiVaDMCvsUbApftgXEAHGJU1ZGugZO%2FnW1U7Gb6vgoL%2BmXlqCbLkwoZfF3AUAK8YvJ5B4%2BnhFA7ID4dxpYs4jjExEnN5SR2g1mQe7QtLkmGt%2FZ%2FbH2W62cXPuKbf550ExbnBPO2QJyZTXYCuw5KVkMdFMDuoB4p3FwJKcSPzez5kyQyVjyiIq6PB2q%7Ctkp%3ABlBMULq7kqyXYA
Nvidia GeForce RTX 3080 Ti 12GB Graphics Card GPU. Gigabyte Aorus MASTER. Boxed.Opens in a new window or tab,"£1,099.00",https://www.ebay.co.uk/itm/165477331956?epid=15047404599&hash=item268737b3f4:g:yBMAAOSwNdxie5Go&amdata=enc%3AAQAHAAAA4A7%2FwZGjFMxxiqeljrogIHok%2FCYR4vEdaI7PxgMf%2F%2BruYophTqYKBslJwcU%2Fuz1zcT8%2BMqxGjNPCbh4gaPza9PbJ27ZIOftcxU2f%2F1KQx%2BqGEekWEmEDzUEe16M%2FjshQCqnsnVPmz%2BtAU8dKPClM0xMr9IzNZP045JSIEjokor0eZJ3p03jONgTbQP8tvAe4z1nSCFuJHfnwuB1eyD3ZgByBqNezsZcUBqktwOvBTZZcAAXhsh7jLFhaNQ%2BqfkRn%2FTKJhnktgaLY3g7MdK%2FQy9V2zEfTKY%2F9qHoo%2F65iMNrI%7Ctkp%3ABFBMnsi7_pdg
New listingEVGA NVIDIA GeForce RTX 3080 XC3 Gaming - 10GB GDDR6X Graphics CardOpens in a new window or tab,£330.00,https://www.ebay.co.uk/itm/203949192300?epid=9051907847&hash=item2f7c51b46c:g:zPwAAOSw0Lxifo5x
Gigabyte GeForce RTX 3080 Xtreme Waterforce WB OC 10GB Graphics Card Opens in a new window or tab,"£1,000.00",https://www.ebay.co.uk/itm/203949169346?epid=22042459007&hash=item2f7c515ac2:g:Pz4AAOSw~n1ifTQD
MSI GeForce RTX 3080 Ti GAMING X TRIO 12GB GDDR6X Graphics CardOpens in a new window or tab,£900.00,https://www.ebay.co.uk/itm/384880280848?epid=2318449213&hash=item599ca70510:g:K6kAAOSwP7ZieXI0
MSI GeForce RTX 3080 SUPRIM X 10GB Graphics CardOpens in a new window or tab,£699.99,https://www.ebay.co.uk/itm/175277677493?epid=23043056917&hash=item28cf5d1bb5:g:ZF4AAOSwIh9ie~dr
New listingZotac GeForce RTX 3080 10GB Trinity OC LHR Ampere Graphics CardOpens in a new window or tab,£840.00,https://www.ebay.co.uk/itm/175280496564?hash=item28cf881fb4:g:WZsAAOSwoWxifrCk
GIGABYTE GeForce RTX 3080 Gaming OC 10GB GDDR6X Graphics CardOpens in a new window or tab,£504.00,https://www.ebay.co.uk/itm/325183958412?epid=19040738669&hash=item4bb6796d8c:g:G~MAAOSwIUJibCYF
MSI GeForce RTX 3080 SUPRIM X LHR 10GB GDDR6X Graphics CardOpens in a new window or tab,£800.00,https://www.ebay.co.uk/itm/325178264410?epid=22050522089&hash=item4bb6228b5a:g:P7IAAOSwMGZiOHkW
